tweet,label
Jak to żydokomunistyczna dzienikarka pracowała w TV 30 lat to musiał ją namascic Kiszczak i szeregowy Jaruzelski,hateful
Szczujnia pis działa i zaszczuła dziennikarkę !,hateful
"zwiazku nie ma z zadna religia, bo islam to to nie religia, a faszystowska ideologia sterujaca calym zyciem muzulmanow. w koranie jest napisane jakie znaczenie ma kobieta, w hadditach jest opisane jak to mohamed w zycie wdrazal, a w szarii sa obowiazki i kary dla kobiet. kazdy moze to przeczytac, ale odruch wymiotny gwarantowany!",hateful
"Chamota z PiSu musi ponieśc konsekwencje gnojenia ludzi. Kiedyś komuna gnoiła dziś robi to Kaczyński i PiS. Ludzie, jakież wy macie sprane mózgi, że by na PiS głosować w wyborach.",hateful
Won satanistko won.,hateful
"BRAWO - NIE DAŁO SIĘ OGLADAĆ TEJ STRONNICZEJ AGENTKI PROPAGANDY I UTRWALACZKI POSTKOMUNY PO-PSL!!! LEWICAKA TO NAJDRASTYCZNIEJSZY PRZYKŁAD FUNKCJONARIUSZKI REŻIMOWYCH MEDIÓW W TVP INFO ! ZERO OBIEKTYWIZMU, CZŁOWIECZEŃSTWA , KOBIECOŚCI, ONA NIGDY NIE USMIECHNEŁA SIĘ CIEPŁO - TYLKO SARKAZM I NIENAWISTY ATAK NA BYŁĄ OPOZYCJĘ  - PAMIĘTAMY ROZMOWĘ Z MINISTREM KULTURY PROF. GLIŃSKIM - TVP INFO ODZYSKUJE LUDZKĄ TWARZ !!! BRAWO !!!",hateful
choroba go dopadła.,hateful
"Za swoje oszustwa,afery, jako premier- wycieraczka Merkel,ten TYP powinien milczeć.",hateful
"po ryjach widać że wszyscy z pis mają nie równo pod sufitem,będąc za granicą wstydzę się że jestem Polakiem",hateful
"Co za pierdo...ie!!! Dzisiaj w PiSlamskiej telewizji pokazywali, że mają 3% spadek poparcia do poziomu 30%, a w WP podają 4% wzrost do poziomu 39%. Niech wreszcie te bliskie sobie media ustalą wspólną cyfrę aby mogły podawać te same kłamstwa, bo w dotychczasowych to już trudno się połapać.",hateful
"zdrajca, agent makreli i putana",hateful
"PIS nic nie osłabił. Ty masz osłabioną bańkę. Odstaw gorzałę, nierobie.",hateful
Ciasno to ty masz w mozgu. Naucz sie pisac albo idz tvn 24 ogladac niech ci oglupiaja dalej,hateful
"to co ZJ****ni KODowcy, kiedy ten protest przeciwko PO? zdelegalizować tą partię to bo przecież zamach na demokrację!",hateful
szkoda na cię nawet jednego minusika :),hateful
Psycholi w tym kraju nie brakuje. szambem jest ta grupa głąbów która protestuje nie znając przedstawienia. zapewne to absolwenci szkół katolickich wylęgarni psycholi. wolę uchodźców niż katoli.,hateful
"Krytyczni ? Raczej piski, kundelki...",hateful
"pewnie półtuska angela zapinała od tyłu, swetru był na dole",hateful
Obrzydliwy jest ten folksdojcz z Gdańska.,hateful
"To zydowskie miasteczko trzeba by zaorac....., a mieszkancow przesiedlic w Bieszczady i do wysraela....",hateful
Szkoda że nie pękła mu jakaś żyłka i spokój wieczny. Na szczęście nie ma potomków.,hateful
Powiem krótko... Inżynier jesteś wyjątkowym kret...nem!!!,hateful
"Jaki hejt, jakich prawicowych mediów? Czy ta wściekła osoba nie może sobie odtworzyć swoich programów? Uciekłaby sprzed telewizora widząc samą siebie. To jest wściekły psychol, a nie dziennikarz.",hateful
WRACAJ DO SWOJEJ OJCZYZNY PRZECIEŻ JESTEŚ NIEMIEC Z DZIADA PRADZIADA TU NIE MA DLA CIEBIE MIEJSCA ZDRAJCO!!!!,hateful
"kazdy wierzacy podpozadkowuje sie swoim kaplonom nie tylko muzulmanie.
polacy wymusili wyswiecenie najwiekszego obronce pedofili oraz innych przestepcow jezeli byli kaplonami.",hateful
śmieje się z tego ze Polska upada a banda h***a jeszcze mówi/pisze że walczy o lepszą Polskę. Też miałbym ubaw po pachy gdyby takie młotki za niszczenie kraju jeszcze mi płaciły.,hateful
"I co to zmieni, takie durne spotkanie ze starym chamem, co dzieciaki wyzywa? I tak się do niczego nie przyzna, pobełkocze, pobełkocze, a kraj wysprzedany i nikt tego nie odwróci...",hateful
dobrze że  zasłonił ry ja bo by ukazały się te pniaki co mu jeszcze pozostały !,hateful
"a może ""szwagrów"" oglądał?",normal
"Szanowny Panie Schulz, podziwiać może Pan zbytki w swoim kraju - my u siebie nie bardzo bo po II wojnie nie wiele ich zostało po waszej interwencji, my Polacy potrzebujemy szacunku i nic więcej.",normal
Z moim bratem kiedyś ukradlem księżyc i nam sie to nie udało a teraz ja sam jarek będę miał całą Polskę,normal
śmiech to zdrowie oby częściej sie p.Jarek usmiechał ładnie mu z uśmiechem na twarzy,normal
"Niech Pan lekcji udzieli swojemu rządowi w Niemczech,  macie problem i nie przerzucajcie na kraje biedniejsze. T",normal
"widać do jak strasznego zakłamania prowadzi lewicowa ideologia. Nie potrafią nazwać po imieniu podstawowych zagrożeń. To są samobójcy, którzy chcą jednak rządzić europą",normal
jestem za,normal
mówią że internet inwigilowany a wszyscy resortowi właśnie tam piszą o swoich resortowych kompleksach ??? a co z tą osińską która ustawiała wywiady z komorowską i komorowskim plan pytań i plan odpowiedzi???  co z hylewską i rudnik co z kierownictwem które przygotowywało i pisało gotowe teksty do odczytania resortowym czytaczą nie patrzących do kamery tylko w sufit,normal
Tusku ratuj nas!,normal
"Kiedy Polacy zrozumieją. że wszystkie partie są takie same. Tam są ludzie którzy jak wszyscy mają dobre i złe skłonności. Dlatego musi być TK  I Konstytucja, która nie pozwala władzy się zagalopować. Natomiast nie wierzcie we wszystko co jest w mediach bo zawsze pisze się źle o poprzednika. Taka natura ludzka",normal
Petru to Balcerowicz - bis.,normal
Brak artykułów o ukrainie w Polsce i poroszenko musiał coś zrobić.,normal
niech ich Petru sponsoruje,normal
A czemu niby do Polsatu? Polsat jest najbardziej bezstronną stacją w Polsce.,normal
Dobra. Czekam na raport o zniszczeniu ISIS.,normal
"HEj może oni nie byli zbyt inteligentni skoro doszło w końcu do ""rewolucji październikowej"" więc nie ma kogo żałować bo głupole byli. Natomiast w przeciwieństwie do Carskiej Rosji to Stalin i bolszewicy to wygrali najwięszką wojnę w dziejach ludzkości, czyli taki głupi nie byli ty geniuszu.",normal
"Jak zwykle falsz, jaka eksplozja to sasiedzi pilami i siekierami scieli te slupy.",normal
"Zdjąć rzeźby,tablice i symbole do ""konserwacji"" a słupek niech sobie stoi aż się rozleci.",normal
A teraz ruskie będą robić pacyfikację Ukrainy a zachód nawet nie kiwnie palcem.,normal
"Moze w Polsce nalezy wprowadzic podobne prawo dotyczace islamu jak w Japonii?
Poprostu zakazac.",normal
Pani Karolino spokojnie są inne stacje tv,normal
"facet podobno nie zna się na gospodarce ale na historii tak ? Ja znam ten list od dziecka i obraz Ajwazowskiego go ilustrujący także ... Ciekawe co w ogóle Prezes wie, skoro  TVP nie ogląda i pozwala aby w Polskim Radio 1 nadal pozostawał po Kamilu Dąbowie skrócony HEJNAŁ MARIACKI !!!",normal
"Co wy gadacie to pokojowo nastawieni islamiści trzeba ich przyjmować w nieograniczonych ilościach,żeby żyło się lepiej .",normal
"Poczekamy, gospodarka leci rozpędem",normal
Pare lat temu było powiedziane (nie wiem czy ktoś to pamięta wogule)ze islam zaleje Europę i tak właśnie się dzieje,normal
hm więc już niewolno nagle krytykować Polskiego rządu,normal
Pani Lewicka to jedna z najlepszych dziennikarek ostatnich czasów :)))),normal
"Śmiał się z $ po 4,10 i EUR po 4,50, bo myślał, że to dobrze.",normal
a co tu dziwnego. z okupantem walczy się każdymi metodami. nie ma co moskalom ułatwaić życia na terenach które podbili,normal
POlecam panu Tuiskowi przedstawic najpierw kolegom z EUp+arlamentu  tasmy z a afery(kolejnej zreszta) podsluchowej z czlonaki POwskiego nieRZadu w roli glownej,normal
"No teraz to na pewno będą media obiektywne haha (jakby to powiedział smok Telesfor, pewnie też z wolniony) Jednym słowem  ""sami swoi""",normal
"Wiadomo tylko, że byli zieloni.. hehe Władimir już szykuje operację zemsta..",normal
dajcie broń polakom !!!!!!!!!!!!!!!!,normal
Super gość.,normal
"O jak trzęsą się ze strachu ,że stracą kontakt ze żłobem,a może boi się pan ,że dotrą do prawd niewygodnych dla pana .Znamy pana panie Tusk jak to pan nastawiał Polaków do wojny polsko -polskiej.A teraz to juz nie wystarczy to trzeba UE nastawić przeciw Polakom.Oto prawdziwe oblicze PO.",normal
"Brawo PIS, trzymamy kciuki",normal
Dziadek byłby dumny !!!!,normal
Bardzo dobrze.,normal
zapomniał jak wachowski teczkę mu przywiózł :),normal
Tatarzy wzięli sprawy w swoje ręce. Ukraińcy oddali Krym. Nie zdziwię się Tatarzy go odzyskają dla Ukrainy.,normal
"""mylic sie jest rzecza ludzka"" - powiedzial jez schadzac ze szczotki ryzowej",normal
super bede oglądac na pewno,normal
dacie radę? tak jak w ostatnich 2-ch wyborach? hihihihihihi,normal
"Rozumiem, że to, co czytał pan prezes, miało to związek z treścią obrad.",normal
tak obraduje nasz nowy wspaniały rzad,normal
Chińczycy kładą podwodny kabel energetyczny. Chwila moment i Ukraińcy będą się mogli w wentyl pocałować z tym prądem.,normal
zobaczył kurs złtego,normal
Ich to nic nie kosztuje. Zaplaci Unia,normal
"Nie znam tej historii tej pani . Oczywiście praca jest dobrem dla człowieka.
Jednak nie rozumiem tej pani , no bo straciła pracę i się nad tym rozczula .
Ciekawy jestem jakie wiadomości serwowała w TP . Czy takie które broniły 
ludzi skorumpowanych a obrzucała błotem ludzi prawych ?
Przecież bardzo dużo ludzi straciło pracę ,swój dorobek życiowy przez ludzi
którzy wcześniej rządzili . czy ta pani była krytyczna wobec nich czy raczej im służyła . Bo jeśli służyła wcześniejszej ekipie rządzącej to wraz nią odchodzi 
. Bo Naród określił się już w wyborach że nie chce takiego już przewodnictwa.
takiego które z Polaka robi dziada .",normal
"Maciorka, sam jestes gotowy poświęcić życie?",normal
W końcu jest sprawiedliwość lola.,normal
Do Petru!Uruchom KOD i protestuj przeciwko takim poczynaniom władz w Niemczech!Zgłoś łamanie praw do Brukseli!,normal
znów Prezes Jarosław chciał obejrzeć ???,normal
No w końcu Amerykanie zaorają ten burdel przecież ruskie nie trafią w stodołe tymi swoimi bombkami  pamiętającymi 2 wojnę światową.,normal
Przez ostatnie lata sytuacja w Polsce była bardzo patologiczna i interesująca ale Rada Europejska nie raczyła tego zauważać?,normal
jak to jest ?? dziennikarz może walić w rząd jak chce a rząd nie może  ustalić tego co go podsłuchiwał bo łamie demokrację??? ciekawe czy w USA też by tak ryczeli.,normal
przeprasza sabotaż czy akt terrorystyczny???,normal
"Polska w ruinie obietnica którą PIS spełnił szybciej niż wszyscy się spodziewali .
Putin za rok ze współczucia odda nam wyremontowany wrak żebyśmy nie zostali boso i w samych koszulach.",normal
Czas najwyższy zrobic porzdek,normal
No a zwolnienia w mediach- wycięli9 naszych,normal
"Do przyjaciół Rosjan. Kochani, niech wasi agenci nie uszkadzają tych pomników, to potem nie będziecie musieli protestować. Polakom te pomniki są całkowicie obojętne, a to wy prowokujecie zainteresowanie nimi. No może jeszcze ktoś z drugiej strony rzeki chce by była zła opinia o Polakach. To nie przypadek. Prześledźcie kiedy te akty dewastacji się zdarzają a wszystko będzie jasne. Daty nie są przypadkowe, to się dzieje od 1981 roku.",normal
"Gratuluję, teraz TVP to telewizyjna prowincja.",normal
"Brawo PiS. Dajecie jałmużnę na dzieci a z drugiej kieszeni wyciągacie 3x więcej dzięki podatkowi bankowemu i ubezpieczeniowemu: każdy kredyt, opłaty bankowe, polisy ubezpieczeniowe będą droższe dla każdego Kowalskiego",normal
Prezes zadowolony bo sprawy w Polsce idą w dobrym kierunku,normal
"""Donald Tusk miał jednocześnie ostrzegać brukselskich polityków przed zbyt ostrymi wypowiedziami na temat Polski. Jak zaznaczał, może przynieść efekt odwrotny do zamierzonego. ""

Szkoda że nie powiedział jaki efekt zamierzył....",normal
"Znowu jakieś ""ludziki"",tylko nie wiadomo jakiego koloru.",normal
"Gdy PIS podsłuchuje wszystkich i każdego z osobna jest OK, jeśli robi to PO, jest be. Kali jak żywy.",normal
a ja licze na rozsadek Tuska i poparcie rzadu aktualnego i zakonczenie wpierdzielania w sprawy wewnetrzne Polski UE i reszty bandy jak Niemcy i Amerykanie co połozyli łapska na naszym kraju i niech sie zjma swoimi sprawami jak emigracja bandytów i wojenki na swiecie.,normal
"Oglądał Kaczą zupę braci Marx.Rufus Firefly, by uratować swój tonący w długach kraj, zgadza się na pełnienie funkcji prezydenta. Szybko jednak ulega pokusie władzy absolutnej i zostaje dyktatorem.",normal
"wczoraj pis 30 , dzisiaj 39::))",normal
"Tylko szkoda czasu i pieniędzy, potem na usuwanie pomników brata.",normal
upublicznić rozmowę braci i wszystko będzie jasne,normal
tak  się zastanawiam   zmienia się nasz  świat  -myślę  ze pewne   grono   dąży  do  całkowitej  zmiany  świata-te  grono robi  to celowo,normal
a co by było jakby innych to nie rozśmieszyło ?,normal
Pewnie oglądał memy z Tuskiem.,normal
"Oj bawią się panowie Rzeczpospolitą ,bawią ?",normal
"Nie ogarniam tej kuwety. Chcą prądu, ale nie chcą.",normal
"Przecież trzeba podgrzać atmosferę i przypomnieć że zbrodniarze z prawego sektora istnieją, tak długo będą hasać dopóki Rosja nie zajmie Kijowa i nie zrobi tam porządku",normal
Bardzo spóźniony termin.Anglojęzyczni będą mieli porównanie z realnymi faktami.Kaczyński zastosuje weto.,normal
a my żądamy oddania nam samolotu proste!!!,normal
"Jak rozwiązywali PGR-ry ludzie tracili pracę z dnia na dziedz i nik nimi się nie przejmował ,nie byli uposażeni w dobra materjalne i konta bankowe to była tragedja .Myślę że ten co teraz straciłpracę jest Osobą kreatywną samodzielną i potrafi odnaleść się w polskiej Zeczywistości a jeśli nie to ten co zwolnił miał słszną racjeę czas pokaże .Ja mieszkam w Angli od 14-tu lat i nikt się Nie przejmuje gdy jestem zwalniany ,idę do zatrudniaka lub sam szukam pracy .Ci co tak ubolewają po utracie pracy znajomych niech się podzielą pieniędzmi z nimi",normal
"Lep czy nie lep,ja sobie chwalę.Niedawno dostałem podwyżkę a cena benzyny spadła.To dla mnie ważne bo dojeżdżam do pracy 20 km",normal
Da sobie radę w TVN,normal
"Jakos nikt nie komentowal (radosnego z euforia) smiechu bylego marszalka Komorowskiego, kiedy zwoki prezydeta i osob towarzyszacych  przyweziono (na lotnisku) do Polski?  Po ""katastrofie"" Polskiego samolotu w Smolensku!!!! Nikt tez nawet nie spyta, kto wtedy (organizacja, ""partia"") mial ""w garsci"" wszystkie srodki przekazu a nawet Trybunal Konstytucyjny...????? Nadal o tym nie wolno mowic????",normal
To wyłącz telewizor :D,normal
Zróbmy petycję. Nasz rząd nie zlekceważy kilku milionów podpisów.,normal
"Za jakie pieniądze podatników? Przecież bilety kosztowały. Tyle że teatr jest utrzymywany z publicznych pieniędzy. Idąc tym tropem to nie życzę sobie by z publicznej kasy były finansowane partie polityczne, głównie pis i po. Z racji tego że bilety do teatru u mnie w mieście są bardzo drogie to też nie chodzę więc też mogę sobie nie życzyć ich finansowania itd. 
Na plakatach było ostrzeżenie? Było. Kto nie będzie chciał iść to nie pójdzie, a tak to ci co chcieli walczyć z tym zrobili tak na prawdę reklamę.",normal
nocna zmiana mowi ci to cos wale,normal
"Waldi,mam dokładnie takie samo zdanie i też jestem katolikiem.",normal
"Ha ha ha ha, wzrost poparcia dla PIS.... Ale żart :))) dobre :)))",normal
"Kurde, to w końcu pan prezydent wyjmie z kieszeni dokumenty, które ponad 20 lat tamu zniknęły z jego teczki! Panie prezydencie, tak trzymać! To się nazywa odwaga - lepiej późno niż wcale.",normal
"ezus im odpowiedział: ÂŤDzieci tego świata żenią się i za mąż wychodzą. Lecz ci, którzy uznani zostaną za godnych udziału w świecie przyszłym i w powstaniu z martwych, ani się żenić nie będą, ani za mąż wychodzić. Już bowiem umrzeć nie mogą, gdyż są równi aniołom i są dziećmi Bożymi, będąc uczestnikami zmartwychwstaniaÂť.
A że umarli zmartwychwstają, to i Mojżesz zaznaczył tam, gdzie jest mowa o krzaku, gdy Pana nazywa âBogiem Abrahama, Bogiem Izaaka i Bogiem Jakubaâ. Bóg nie jest Bogiem umarłych, lecz żywych; wszyscy bowiem dla Niego żyjąÂť.",normal
"To zagraża demokracji, dlaczego KOD nie reaguje!!!!",normal
Musimy pomóc tym ludziom jesteśmy europejczykami.,normal
"Ruskie musza dostarczyc ""odzyskanemu"" Krymowi prad.Krotka pilka.Maja do pokonania waziutki przesmyk na morzu Azowskim,jeszcze tego nie zrobili?Dziwne,rok jak ludmosc krymska poprosila Putina o przylaczenie do matuszki Rosji.Zaniedbali?czy celowo nie wybudowali co to dla Rosji? tyle co splunac! Taka gospodarka,takie wojsko! A na Krymie ludzie bez pradu! XXI wiek.bez trzesienia,bez wichury! To tylko w Rosji.Namieszac,namieszac i na ofiary zrzucic wine.",normal
Pan Kaczyński też jest człowiekiem. Mi się podoba tak spontaniczne zachowanie. Popieram.,normal
Prezes zobaczył siebie z żoną i dziećmi.....:),normal
"do peowców :"" nie pamięta wół , jak cielęciem był """,normal
Śmieje się z obniżonego ratingu. Nareszcie zaczniemy przypominać Węgry. Jeszcze tylko należy podnieść vat do 25%,normal
"To jest co najmniej oburzające. ""Prosty lud"" wie, jak postępować z islamistami, a rządy poszczególnych krajów, w których mają miejsce takie wydarzenia, nie. 
Wniosek, trzeba taki rząd obalić, skoro jest, bezradny.
Poza tym, pytam się, jaki to rasizm, co to ma z rasizmem wspólnego? Odbija już komuś? Obojętnie kto, który dopuszcza się złych czynów musi zostać za to ukarany i nie ma to nic z rasizmem wspólnego. 
Europa (rządy) nie radzi sobie z islamem bo nie chce. W imię źle pojętej poprawności politycznej, braku stosownych, konsekwentnych działań wobec islamistów (uchodźców) , to poniekąd nam nakazuje się integrować z islamem, a nie odwrotnie.",normal
